Date,High,Low,Open,Close,Volume,Adj Close
2015-06-16,52.439998626708984,51.599998474121094,51.7400016784668,52.18000030517578,1027450.0,52.18000030517578
2015-06-17,52.209999084472656,51.40999984741211,51.790000915527344,51.63999938964844,1821360.0,51.63999938964844
2015-06-18,52.84000015258789,51.709999084472656,51.95000076293945,52.61000061035156,1860230.0,52.61000061035156
2015-06-19,52.45000076293945,51.939998626708984,52.13999938964844,52.220001220703125,2083230.0,52.220001220703125
2015-06-22,52.849998474121094,52.11000061035156,52.400001525878906,52.29999923706055,1543320.0,52.29999923706055
2015-06-23,52.83000183105469,52.2599983215332,52.58000183105469,52.2599983215332,1414780.0,52.2599983215332
2015-06-24,52.70000076293945,52.040000915527344,52.040000915527344,52.25,1234680.0,52.25
2015-06-25,52.310001373291016,51.33000183105469,52.310001373291016,51.65999984741211,3964830.0,51.65999984741211
2015-06-26,52.560001373291016,51.36000061035156,51.36000061035156,52.380001068115234,2253870.0,52.380001068115234
2015-06-29,52.189998626708984,51.099998474121094,51.66999816894531,51.5099983215332,2053140.0,51.5099983215332
2015-06-30,51.83000183105469,51.310001373291016,51.54999923706055,51.459999084472656,2809620.0,51.459999084472656
2015-07-01,51.90999984741211,51.11000061035156,51.70000076293945,51.2400016784668,1738630.0,51.2400016784668
2015-07-02,51.86000061035156,51.45000076293945,51.5099983215332,51.52000045776367,1417470.0,51.52000045776367
2015-07-03,51.75,50.869998931884766,51.75,50.88999938964844,796800.0,50.88999938964844
2015-07-06,51.220001220703125,50.18000030517578,50.5,50.650001525878906,2189610.0,50.650001525878906
2015-07-07,50.9900016784668,49.66999816894531,50.29999923706055,50.72999954223633,2979390.0,50.72999954223633
2015-07-08,50.91999816894531,50.099998474121094,50.7400016784668,50.220001220703125,854800.0,50.220001220703125
2015-07-10,51.2599983215332,50.709999084472656,51.15999984741211,51.0,2889290.0,51.0
2015-07-13,51.65999984741211,51.06999969482422,51.2599983215332,51.5,1535030.0,51.5
2015-07-14,51.88999938964844,51.20000076293945,51.4900016784668,51.70000076293945,1772230.0,51.70000076293945
2015-07-15,51.810001373291016,51.25,51.560001373291016,51.36000061035156,505520.0,51.36000061035156
2015-07-16,51.90999984741211,51.20000076293945,51.75,51.52000045776367,592650.0,51.52000045776367
2015-07-17,51.810001373291016,50.720001220703125,51.54999923706055,50.7599983215332,1981670.0,50.7599983215332
2015-07-20,50.849998474121094,50.060001373291016,50.709999084472656,50.11000061035156,1424020.0,50.11000061035156
2015-07-21,50.5099983215332,49.79999923706055,50.11000061035156,49.93000030517578,1018650.0,49.93000030517578
2015-07-22,49.7400016784668,49.119998931884766,49.7400016784668,49.36000061035156,1593750.0,49.36000061035156
2015-07-23,49.58000183105469,48.20000076293945,49.11000061035156,48.2400016784668,2729550.0,48.2400016784668
2015-07-24,48.400001525878906,47.20000076293945,48.15999984741211,47.779998779296875,1883950.0,47.779998779296875
2015-07-27,47.91999816894531,47.16999816894531,47.5099983215332,47.349998474121094,2512790.0,47.349998474121094
2015-07-28,48.43000030517578,47.34000015258789,47.849998474121094,48.18000030517578,2101680.0,48.18000030517578
2015-07-29,48.900001525878906,47.939998626708984,48.0,48.7400016784668,3481840.0,48.7400016784668
2015-07-30,49.13999938964844,48.150001525878906,49.119998931884766,48.43000030517578,1136530.0,48.43000030517578
2015-07-31,49.43000030517578,48.43000030517578,48.43000030517578,49.369998931884766,1873120.0,49.369998931884766
2015-08-03,49.099998474121094,48.529998779296875,48.900001525878906,48.689998626708984,1178600.0,48.689998626708984
2015-08-04,49.11000061035156,48.33000183105469,48.40999984741211,48.59000015258789,1455510.0,48.59000015258789
2015-08-05,49.349998474121094,48.63999938964844,48.66999816894531,48.779998779296875,1479670.0,48.779998779296875
2015-08-06,49.040000915527344,48.15999984741211,48.349998474121094,48.540000915527344,2620500.0,48.540000915527344
2015-08-07,48.27000045776367,47.04999923706055,48.27000045776367,47.04999923706055,3218710.0,47.04999923706055
2015-08-10,48.099998474121094,47.099998474121094,47.099998474121094,47.880001068115234,1646810.0,47.880001068115234
2015-08-11,48.150001525878906,46.86000061035156,47.5,48.150001525878906,2777060.0,48.150001525878906
2015-08-12,47.349998474121094,46.599998474121094,47.099998474121094,46.939998626708984,3376600.0,46.939998626708984
2015-08-13,47.16999816894531,46.310001373291016,46.97999954223633,46.5099983215332,2342750.0,46.5099983215332
2015-08-14,46.720001220703125,46.099998474121094,46.630001068115234,46.099998474121094,1075420.0,46.099998474121094
2015-08-17,46.380001068115234,45.52000045776367,46.060001373291016,45.869998931884766,3157590.0,45.869998931884766
2015-08-18,46.70000076293945,45.29999923706055,45.689998626708984,46.040000915527344,2653020.0,46.040000915527344
2015-08-19,46.34000015258789,44.63999938964844,46.34000015258789,45.150001525878906,2870390.0,45.150001525878906
2015-08-20,45.439998626708984,44.650001525878906,44.75,45.16999816894531,4452140.0,45.16999816894531
2015-08-21,45.0,44.29999923706055,45.0,44.29999923706055,3955620.0,44.29999923706055
2015-08-24,43.95000076293945,41.33000183105469,42.0,42.900001525878906,5514460.0,42.900001525878906
2015-08-25,44.20000076293945,43.060001373291016,44.0099983215332,43.060001373291016,5132560.0,43.060001373291016
2015-08-26,44.72999954223633,43.18000030517578,43.5,44.65999984741211,7011280.0,44.65999984741211
2015-08-27,46.529998779296875,44.88999938964844,44.970001220703125,46.29999923706055,7653850.0,46.29999923706055
2015-08-28,46.45000076293945,45.369998931884766,46.0,45.79999923706055,9872750.0,45.79999923706055
2015-08-31,45.47999954223633,44.20000076293945,44.79999923706055,45.34000015258789,6687580.0,45.34000015258789
2015-09-01,44.66999816894531,43.84000015258789,44.290000915527344,44.16999816894531,4702010.0,44.16999816894531
2015-09-02,45.099998474121094,44.13999938964844,44.540000915527344,45.09000015258789,1974840.0,45.09000015258789
2015-09-03,46.150001525878906,44.900001525878906,45.41999816894531,45.81999969482422,2820320.0,45.81999969482422
2015-09-04,45.619998931884766,44.91999816894531,45.4900016784668,45.099998474121094,3747170.0,45.099998474121094
2015-09-08,46.0,45.18000030517578,46.0,45.34000015258789,1672330.0,45.34000015258789
2015-09-09,46.43000030517578,45.119998931884766,46.0099983215332,45.70000076293945,6140010.0,45.70000076293945
2015-09-10,45.43000030517578,43.95000076293945,44.029998779296875,45.130001068115234,3524560.0,45.130001068115234
2015-09-11,45.209999084472656,44.7599983215332,44.97999954223633,44.880001068115234,2745650.0,44.880001068115234
2015-09-14,46.099998474121094,44.880001068115234,45.40999984741211,46.099998474121094,1676460.0,46.099998474121094
2015-09-15,46.310001373291016,45.36000061035156,45.95000076293945,45.900001525878906,1418010.0,45.900001525878906
2015-09-16,47.290000915527344,46.279998779296875,46.279998779296875,47.09000015258789,2431910.0,47.09000015258789
2015-09-17,47.90999984741211,46.58000183105469,46.58000183105469,47.119998931884766,2285980.0,47.119998931884766
2015-09-18,47.09000015258789,45.52000045776367,47.09000015258789,45.790000915527344,4451370.0,45.790000915527344
2015-09-21,46.0,45.0099983215332,46.0,45.209999084472656,1558920.0,45.209999084472656
2015-09-22,45.209999084472656,43.93000030517578,44.70000076293945,44.939998626708984,2527030.0,44.939998626708984
2015-09-23,45.119998931884766,43.88999938964844,45.0,43.88999938964844,4183440.0,43.88999938964844
2015-09-24,44.27000045776367,42.619998931884766,43.0,44.0,4758810.0,44.0
2015-09-25,44.599998474121094,43.349998474121094,44.02000045776367,43.86000061035156,2548420.0,43.86000061035156
2015-09-28,43.5,42.5,43.5,42.75,2423940.0,42.75
2015-09-29,43.25,42.70000076293945,42.7599983215332,42.95000076293945,2015930.0,42.95000076293945
2015-09-30,44.15999984741211,43.06999969482422,44.15999984741211,43.43000030517578,2935390.0,43.43000030517578
2015-10-01,44.20000076293945,43.400001525878906,43.61000061035156,44.029998779296875,2132180.0,44.029998779296875
2015-10-02,45.630001068115234,43.650001525878906,43.90999984741211,45.459999084472656,3043610.0,45.459999084472656
2015-10-05,46.619998931884766,45.97999954223633,46.209999084472656,46.130001068115234,2260070.0,46.130001068115234
2015-10-06,46.65999984741211,45.93000030517578,46.18000030517578,46.189998626708984,4139890.0,46.189998626708984
2015-10-07,47.83000183105469,46.7400016784668,46.900001525878906,47.5,3967880.0,47.5
2015-10-08,47.93000030517578,47.209999084472656,47.349998474121094,47.59000015258789,5464560.0,47.59000015258789
2015-10-09,48.220001220703125,47.2400016784668,48.06999969482422,47.790000915527344,3780730.0,47.790000915527344
2015-10-13,47.400001525878906,45.720001220703125,47.400001525878906,45.93000030517578,3538020.0,45.93000030517578
2015-10-14,46.27000045776367,45.209999084472656,45.93000030517578,45.29999923706055,5979040.0,45.29999923706055
2015-10-15,46.54999923706055,44.95000076293945,45.709999084472656,45.790000915527344,2766240.0,45.790000915527344
2015-10-16,46.689998626708984,45.119998931884766,45.7599983215332,45.849998474121094,3335640.0,45.849998474121094
2015-10-19,46.29999923706055,45.470001220703125,45.619998931884766,46.0,8287070.0,46.0
2015-10-20,46.36000061035156,45.189998626708984,46.0,45.54999923706055,3862400.0,45.54999923706055
2015-10-21,45.869998931884766,45.25,45.70000076293945,45.560001373291016,2471600.0,45.560001373291016
2015-10-22,46.560001373291016,45.7599983215332,46.189998626708984,46.29999923706055,3258740.0,46.29999923706055
2015-10-23,47.400001525878906,45.959999084472656,47.20000076293945,45.959999084472656,3902650.0,45.959999084472656
2015-10-26,46.439998626708984,45.75,46.08000183105469,45.779998779296875,1644070.0,45.779998779296875
2015-10-27,45.97999954223633,45.34000015258789,45.97999954223633,45.54999923706055,3130640.0,45.54999923706055
2015-10-28,46.06999969482422,45.900001525878906,45.939998626708984,46.060001373291016,453020.0,46.060001373291016
2015-10-29,45.31999969482422,44.18000030517578,44.900001525878906,44.18000030517578,5506310.0,44.18000030517578
2015-10-30,44.66999816894531,44.060001373291016,44.150001525878906,44.400001525878906,5209240.0,44.400001525878906
2015-11-03,46.650001525878906,44.83000183105469,45.0,46.630001068115234,5737010.0,46.630001068115234
2015-11-04,47.630001068115234,45.970001220703125,47.099998474121094,46.18000030517578,4126540.0,46.18000030517578
2015-11-05,46.619998931884766,45.97999954223633,46.220001220703125,46.45000076293945,3050960.0,46.45000076293945
2015-11-06,46.41999816894531,44.97999954223633,46.099998474121094,45.529998779296875,4586100.0,45.529998779296875
2015-11-09,45.599998474121094,44.650001525878906,45.310001373291016,44.7599983215332,1196130.0,44.7599983215332
2015-11-10,44.93000030517578,44.02000045776367,44.5099983215332,44.93000030517578,2557910.0,44.93000030517578
2015-11-11,45.869998931884766,45.18000030517578,45.22999954223633,45.779998779296875,3403620.0,45.779998779296875
2015-11-12,46.08000183105469,45.279998779296875,45.779998779296875,45.33000183105469,2609610.0,45.33000183105469
2015-11-13,45.540000915527344,44.91999816894531,45.150001525878906,45.220001220703125,2355040.0,45.220001220703125
2015-11-16,45.650001525878906,44.9900016784668,45.650001525878906,45.439998626708984,4908700.0,45.439998626708984
2015-11-17,46.27000045776367,45.709999084472656,45.810001373291016,45.88999938964844,1280250.0,45.88999938964844
2015-11-18,46.540000915527344,45.79999923706055,46.06999969482422,46.08000183105469,2502430.0,46.08000183105469
2015-11-19,46.83000183105469,46.2400016784668,46.650001525878906,46.70000076293945,2102050.0,46.70000076293945
2015-11-23,47.33000183105469,46.459999084472656,47.060001373291016,46.459999084472656,3357830.0,46.459999084472656
2015-11-24,46.880001068115234,45.959999084472656,46.47999954223633,46.790000915527344,1710070.0,46.790000915527344
2015-11-25,46.15999984741211,45.27000045776367,45.970001220703125,45.40999984741211,4202870.0,45.40999984741211
2015-11-26,45.779998779296875,45.43000030517578,45.630001068115234,45.650001525878906,1755640.0,45.650001525878906
2015-11-27,45.77000045776367,44.45000076293945,45.650001525878906,44.59000015258789,2710960.0,44.59000015258789
2015-11-30,44.58000183105469,43.70000076293945,44.0,43.70000076293945,3886090.0,43.70000076293945
2015-12-01,44.08000183105469,43.40999984741211,43.86000061035156,43.529998779296875,2462470.0,43.529998779296875
2015-12-02,43.9900016784668,43.22999954223633,43.650001525878906,43.459999084472656,5994100.0,43.459999084472656
2015-12-03,45.790000915527344,44.75,44.970001220703125,44.970001220703125,3894990.0,44.970001220703125
2015-12-04,44.88999938964844,43.68000030517578,44.88999938964844,44.099998474121094,2320720.0,44.099998474121094
2015-12-07,44.77000045776367,43.849998474121094,44.31999969482422,43.95000076293945,2047760.0,43.95000076293945
2015-12-08,43.900001525878906,42.900001525878906,43.849998474121094,43.04999923706055,4818120.0,43.04999923706055
2015-12-09,45.029998779296875,43.619998931884766,43.619998931884766,44.650001525878906,1993870.0,44.650001525878906
2015-12-10,44.79999923706055,43.9900016784668,44.79999923706055,44.31999969482422,2184890.0,44.31999969482422
2015-12-11,44.619998931884766,43.68000030517578,43.810001373291016,43.91999816894531,3775130.0,43.91999816894531
2015-12-14,43.75,43.099998474121094,43.650001525878906,43.43000030517578,2673030.0,43.43000030517578
2015-12-15,44.04999923706055,43.5,43.7599983215332,43.5,2400960.0,43.5
2015-12-16,43.7400016784668,42.66999816894531,43.20000076293945,43.7400016784668,4300720.0,43.7400016784668
2015-12-17,44.869998931884766,43.7400016784668,44.29999923706055,43.7400016784668,3846540.0,43.7400016784668
2015-12-18,43.220001220703125,42.43000030517578,42.599998474121094,42.58000183105469,3771660.0,42.58000183105469
2015-12-21,42.95000076293945,41.95000076293945,42.70000076293945,41.95000076293945,3000130.0,41.95000076293945
2015-12-22,42.36000061035156,41.880001068115234,42.34000015258789,42.22999954223633,1564950.0,42.22999954223633
2015-12-23,42.959999084472656,42.40999984741211,42.63999938964844,42.75,3514940.0,42.75
2015-12-28,42.95000076293945,42.40999984741211,42.95000076293945,42.5,1261830.0,42.5
2015-12-29,42.779998779296875,42.13999938964844,42.66999816894531,42.41999816894531,2448500.0,42.41999816894531
2015-12-30,42.380001068115234,41.900001525878906,42.380001068115234,42.130001068115234,2003590.0,42.130001068115234
2016-01-04,42.29999923706055,40.79999923706055,41.0,41.099998474121094,1709240.0,41.099998474121094
2016-01-05,41.5,40.86000061035156,41.5,41.18000030517578,2419970.0,41.18000030517578
2016-01-06,40.91999816894531,40.349998474121094,40.70000076293945,40.5,1386590.0,40.5
2016-01-07,40.029998779296875,39.470001220703125,39.97999954223633,39.470001220703125,2545360.0,39.470001220703125
2016-01-08,40.02000045776367,39.33000183105469,39.75,39.34000015258789,2731250.0,39.34000015258789
2016-01-11,39.790000915527344,38.720001220703125,39.560001373291016,38.720001220703125,2351470.0,38.720001220703125
2016-01-12,39.11000061035156,38.279998779296875,38.95000076293945,38.380001068115234,2097460.0,38.380001068115234
2016-01-13,38.90999984741211,37.75,38.56999969482422,37.75,5204980.0,37.75
2016-01-14,38.33000183105469,37.36000061035156,37.72999954223633,38.27000045776367,2785630.0,38.27000045776367
2016-01-15,37.68000030517578,36.689998626708984,37.5099983215332,37.47999954223633,2612160.0,37.47999954223633
2016-01-18,37.5099983215332,36.75,37.5099983215332,36.75,2148630.0,36.75
2016-01-19,37.849998474121094,36.630001068115234,37.849998474121094,36.849998474121094,1566450.0,36.849998474121094
2016-01-20,36.61000061035156,36.0099983215332,36.599998474121094,36.5,3154670.0,36.5
2016-01-21,36.959999084472656,36.20000076293945,36.2599983215332,36.599998474121094,4935090.0,36.599998474121094
2016-01-22,37.29999923706055,36.83000183105469,37.189998626708984,36.86000061035156,7689490.0,36.86000061035156
2016-01-26,36.75,36.04999923706055,36.75,36.45000076293945,3018250.0,36.45000076293945
2016-01-27,37.630001068115234,36.2400016784668,36.4900016784668,37.47999954223633,3505190.0,37.47999954223633
2016-01-28,38.0099983215332,36.81999969482422,37.47999954223633,37.400001525878906,1612940.0,37.400001525878906
2016-01-29,39.36000061035156,37.5099983215332,37.5099983215332,39.189998626708984,2960360.0,39.189998626708984
2016-02-01,39.38999938964844,38.59000015258789,39.20000076293945,39.29999923706055,1747700.0,39.29999923706055
2016-02-02,38.77000045776367,37.52000045776367,38.77000045776367,37.52000045776367,4566960.0,37.52000045776367
2016-02-03,38.63999938964844,37.619998931884766,38.0099983215332,38.400001525878906,2391090.0,38.400001525878906
2016-02-04,40.310001373291016,38.61000061035156,39.09000015258789,39.619998931884766,5495800.0,39.619998931884766
2016-02-05,40.060001373291016,39.349998474121094,39.40999984741211,39.349998474121094,1664340.0,39.349998474121094
2016-02-10,39.29999923706055,38.79999923706055,38.959999084472656,39.15999984741211,1650280.0,39.15999984741211
